%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=213707, 2026/04/11 19:25:52.08)
82 1559 1.077556e+00 9.964196e-01 4.109673e-01 4.109673e-01 4.222706e-01 4.259430e-01 4.360794e-01 4.398138e-01 4.410952e-01 4.457961e-01 4.474008e-01 4.486100e-01 4.492952e-01 4.497460e-01 4.517535e-01 4.522754e-01 4.526330e-01 4.539144e-01 4.554101e-01 4.567299e-01 4.573427e-01 4.575019e-01 4.579688e-01 4.610899e-01 4.616735e-01 4.633427e-01 4.635561e-01 4.643341e-01 4.643571e-01 4.652541e-01 4.659216e-01 4.664867e-01 4.668230e-01 4.671323e-01 4.677461e-01 4.685853e-01 4.693805e-01 4.697258e-01 4.713156e-01 4.719737e-01 4.737278e-01 4.768229e-01 4.809795e-01 4.815261e-01 4.822967e-01 4.833359e-01 4.843793e-01 4.849184e-01 4.870229e-01 4.877914e-01 4.905215e-01 4.912492e-01 4.920710e-01 4.929950e-01 4.946182e-01 4.975998e-01 4.989848e-01 5.030036e-01 5.096097e-01 5.102289e-01 5.127834e-01 5.220131e-01 5.230248e-01 5.241511e-01 5.260756e-01 5.299182e-01 5.419757e-01 5.445304e-01 5.482635e-01 5.498631e-01 5.520140e-01 5.557632e-01 5.626943e-01 5.642676e-01 5.668776e-01 5.678167e-01 5.699016e-01 5.715014e-01 5.739425e-01 5.781082e-01 5.819056e-01 5.826975e-01 5.841004e-01 5.848996e-01 5.878491e-01 5.882687e-01 5.895891e-01 5.899621e-01 5.905694e-01 5.908739e-01 5.915286e-01 5.922722e-01 5.927616e-01 5.945658e-01 5.960292e-01 5.966587e-01 5.978233e-01 5.991968e-01 6.077023e-01 6.088993e-01 6.099617e-01 6.143401e-01 6.166159e-01 6.185844e-01 6.194126e-01 6.233128e-01 6.270376e-01 6.289081e-01 6.356349e-01 6.395042e-01 6.452149e-01 6.462560e-01 6.579766e-01 6.593999e-01 6.754078e-01 6.814619e-01 6.852354e-01 6.856882e-01 6.919172e-01 7.098699e-01 7.170778e-01 7.293937e-01 7.303686e-01 7.316738e-01 7.328669e-01 7.335582e-01 7.350841e-01 7.373665e-01 7.381308e-01 7.397130e-01 7.424376e-01 7.434434e-01 7.459103e-01 7.471022e-01 7.505174e-01 7.513791e-01 7.548619e-01 7.574677e-01 7.581521e-01 7.596139e-01 7.615527e-01 7.661904e-01 7.709052e-01 7.714797e-01 7.728275e-01 7.755854e-01 7.795326e-01 7.811301e-01 7.856902e-01 7.869231e-01 7.890836e-01 7.954694e-01 9.964196e-01 
83 1578 1.071739e+00 9.964456e-01 4.109000e-01 4.109000e-01 4.222944e-01 4.260391e-01 4.360404e-01 4.397859e-01 4.410691e-01 4.458234e-01 4.474054e-01 4.485622e-01 4.492425e-01 4.496838e-01 4.517183e-01 4.522236e-01 4.525827e-01 4.538686e-01 4.553404e-01 4.567003e-01 4.573527e-01 4.574826e-01 4.581039e-01 4.610179e-01 4.616890e-01 4.633428e-01 4.635001e-01 4.643068e-01 4.643796e-01 4.653126e-01 4.658525e-01 4.664282e-01 4.668168e-01 4.672142e-01 4.676739e-01 4.685976e-01 4.694048e-01 4.696989e-01 4.713496e-01 4.720437e-01 4.736811e-01 4.767910e-01 4.808920e-01 4.814726e-01 4.823114e-01 4.833303e-01 4.843569e-01 4.849739e-01 4.869878e-01 4.877688e-01 4.905502e-01 4.913274e-01 4.920632e-01 4.929683e-01 4.946673e-01 4.977108e-01 4.989520e-01 5.031343e-01 5.096101e-01 5.102397e-01 5.127827e-01 5.219841e-01 5.230137e-01 5.241879e-01 5.260963e-01 5.299175e-01 5.418905e-01 5.445625e-01 5.482142e-01 5.499428e-01 5.519306e-01 5.557333e-01 5.627076e-01 5.642288e-01 5.668574e-01 5.677540e-01 5.698585e-01 5.714387e-01 5.739194e-01 5.780848e-01 5.818566e-01 5.827498e-01 5.840762e-01 5.849050e-01 5.877500e-01 5.883101e-01 5.895230e-01 5.899111e-01 5.905597e-01 5.909489e-01 5.914479e-01 5.921964e-01 5.926815e-01 5.947952e-01 5.961978e-01 5.966539e-01 5.977671e-01 5.991484e-01 6.077214e-01 6.090852e-01 6.099111e-01 6.144532e-01 6.166470e-01 6.185827e-01 6.195183e-01 6.232144e-01 6.269641e-01 6.288729e-01 6.356100e-01 6.394611e-01 6.452598e-01 6.461596e-01 6.579422e-01 6.593527e-01 6.754506e-01 6.814247e-01 6.851776e-01 6.855922e-01 6.918637e-01 7.098466e-01 7.170133e-01 7.293454e-01 7.303309e-01 7.315970e-01 7.327908e-01 7.334320e-01 7.352260e-01 7.373741e-01 7.380515e-01 7.396427e-01 7.423798e-01 7.434082e-01 7.458554e-01 7.470549e-01 7.504256e-01 7.513294e-01 7.547578e-01 7.573682e-01 7.581337e-01 7.596800e-01 7.615526e-01 7.661471e-01 7.708879e-01 7.713510e-01 7.728287e-01 7.755276e-01 7.794445e-01 7.811238e-01 7.856297e-01 7.869015e-01 7.890781e-01 7.956572e-01 9.964456e-01 
84 1597 1.066291e+00 9.964456e-01 4.109000e-01 4.109000e-01 4.222944e-01 4.260391e-01 4.360404e-01 4.397859e-01 4.410691e-01 4.458234e-01 4.474054e-01 4.485622e-01 4.492425e-01 4.496838e-01 4.517183e-01 4.522236e-01 4.525827e-01 4.538686e-01 4.553404e-01 4.567003e-01 4.573527e-01 4.574826e-01 4.581039e-01 4.610179e-01 4.616890e-01 4.633428e-01 4.635001e-01 4.643068e-01 4.643796e-01 4.653126e-01 4.658525e-01 4.664282e-01 4.668168e-01 4.672142e-01 4.676739e-01 4.685976e-01 4.694048e-01 4.696989e-01 4.713496e-01 4.720437e-01 4.736811e-01 4.767910e-01 4.808920e-01 4.814726e-01 4.823114e-01 4.833303e-01 4.843569e-01 4.849739e-01 4.869878e-01 4.877688e-01 4.905502e-01 4.913274e-01 4.920632e-01 4.929683e-01 4.946673e-01 4.977108e-01 4.989520e-01 5.031343e-01 5.096101e-01 5.102397e-01 5.127827e-01 5.219841e-01 5.230137e-01 5.241879e-01 5.260963e-01 5.299175e-01 5.418905e-01 5.445625e-01 5.482142e-01 5.499428e-01 5.519306e-01 5.557333e-01 5.627076e-01 5.642288e-01 5.668574e-01 5.677540e-01 5.698585e-01 5.714387e-01 5.739194e-01 5.780848e-01 5.818566e-01 5.827498e-01 5.840762e-01 5.849050e-01 5.877500e-01 5.883101e-01 5.895230e-01 5.899111e-01 5.905597e-01 5.909489e-01 5.914479e-01 5.921964e-01 5.926815e-01 5.947952e-01 5.961978e-01 5.966539e-01 5.977671e-01 5.991484e-01 6.077214e-01 6.090852e-01 6.099111e-01 6.144532e-01 6.166470e-01 6.185827e-01 6.195183e-01 6.232144e-01 6.269641e-01 6.288729e-01 6.356100e-01 6.394611e-01 6.452598e-01 6.461596e-01 6.579422e-01 6.593527e-01 6.754506e-01 6.814247e-01 6.851776e-01 6.855922e-01 6.918637e-01 7.098466e-01 7.170133e-01 7.293454e-01 7.303309e-01 7.315970e-01 7.327908e-01 7.334320e-01 7.352260e-01 7.373741e-01 7.380515e-01 7.396427e-01 7.423798e-01 7.434082e-01 7.458554e-01 7.470549e-01 7.504256e-01 7.513294e-01 7.547578e-01 7.573682e-01 7.581337e-01 7.596800e-01 7.615526e-01 7.661471e-01 7.708879e-01 7.713510e-01 7.728287e-01 7.755276e-01 7.794445e-01 7.811238e-01 7.856297e-01 7.869015e-01 7.890781e-01 7.956572e-01 9.964456e-01 
85 1616 1.059324e+00 9.966280e-01 4.108116e-01 4.108116e-01 4.222504e-01 4.261034e-01 4.360379e-01 4.397526e-01 4.411406e-01 4.457372e-01 4.473289e-01 4.484871e-01 4.492128e-01 4.496796e-01 4.516279e-01 4.521385e-01 4.525578e-01 4.540959e-01 4.553324e-01 4.566616e-01 4.574008e-01 4.575391e-01 4.580680e-01 4.610078e-01 4.616579e-01 4.633223e-01 4.634786e-01 4.643094e-01 4.643627e-01 4.653460e-01 4.658134e-01 4.664285e-01 4.667274e-01 4.673713e-01 4.676068e-01 4.686040e-01 4.693948e-01 4.697056e-01 4.712503e-01 4.720906e-01 4.736305e-01 4.767107e-01 4.808271e-01 4.814071e-01 4.823558e-01 4.832516e-01 4.843773e-01 4.849040e-01 4.869668e-01 4.876756e-01 4.905105e-01 4.913880e-01 4.920579e-01 4.928696e-01 4.946003e-01 4.976347e-01 4.988596e-01 5.031272e-01 5.096082e-01 5.102290e-01 5.127731e-01 5.219105e-01 5.229920e-01 5.240873e-01 5.260526e-01 5.298153e-01 5.417704e-01 5.446422e-01 5.480619e-01 5.498849e-01 5.519676e-01 5.556095e-01 5.625799e-01 5.642120e-01 5.667818e-01 5.676111e-01 5.699636e-01 5.714779e-01 5.737973e-01 5.781783e-01 5.816988e-01 5.827988e-01 5.839557e-01 5.849123e-01 5.876813e-01 5.882815e-01 5.894314e-01 5.897943e-01 5.904529e-01 5.910757e-01 5.915391e-01 5.921254e-01 5.925555e-01 5.946807e-01 5.961090e-01 5.966077e-01 5.976716e-01 5.991914e-01 6.077809e-01 6.090422e-01 6.098059e-01 6.147198e-01 6.169555e-01 6.185122e-01 6.197548e-01 6.232484e-01 6.270054e-01 6.287044e-01 6.356052e-01 6.394121e-01 6.452178e-01 6.460406e-01 6.579447e-01 6.594939e-01 6.753754e-01 6.814425e-01 6.851165e-01 6.855671e-01 6.917162e-01 7.099121e-01 7.169250e-01 7.292811e-01 7.301809e-01 7.314191e-01 7.327218e-01 7.333819e-01 7.352198e-01 7.372620e-01 7.381761e-01 7.395505e-01 7.421811e-01 7.433301e-01 7.456567e-01 7.470088e-01 7.504573e-01 7.512935e-01 7.548946e-01 7.574574e-01 7.581036e-01 7.595912e-01 7.613722e-01 7.660805e-01 7.707639e-01 7.712879e-01 7.729117e-01 7.753779e-01 7.794374e-01 7.810194e-01 7.854427e-01 7.867947e-01 7.890486e-01 7.961646e-01 9.966280e-01 
86 1635 1.053627e+00 9.966280e-01 4.108116e-01 4.108116e-01 4.222504e-01 4.261034e-01 4.360379e-01 4.397526e-01 4.411406e-01 4.457372e-01 4.473289e-01 4.484871e-01 4.492128e-01 4.496796e-01 4.516279e-01 4.521385e-01 4.525578e-01 4.540959e-01 4.553324e-01 4.566616e-01 4.574008e-01 4.575391e-01 4.580680e-01 4.610078e-01 4.616579e-01 4.633223e-01 4.634786e-01 4.643094e-01 4.643627e-01 4.653460e-01 4.658134e-01 4.664285e-01 4.667274e-01 4.673713e-01 4.676068e-01 4.686040e-01 4.693948e-01 4.697056e-01 4.712503e-01 4.720906e-01 4.736305e-01 4.767107e-01 4.808271e-01 4.814071e-01 4.823558e-01 4.832516e-01 4.843773e-01 4.849040e-01 4.869668e-01 4.876756e-01 4.905105e-01 4.913880e-01 4.920579e-01 4.928696e-01 4.946003e-01 4.976347e-01 4.988596e-01 5.031272e-01 5.096082e-01 5.102290e-01 5.127731e-01 5.219105e-01 5.229920e-01 5.240873e-01 5.260526e-01 5.298153e-01 5.417704e-01 5.446422e-01 5.480619e-01 5.498849e-01 5.519676e-01 5.556095e-01 5.625799e-01 5.642120e-01 5.667818e-01 5.676111e-01 5.699636e-01 5.714779e-01 5.737973e-01 5.781783e-01 5.816988e-01 5.827988e-01 5.839557e-01 5.849123e-01 5.876813e-01 5.882815e-01 5.894314e-01 5.897943e-01 5.904529e-01 5.910757e-01 5.915391e-01 5.921254e-01 5.925555e-01 5.946807e-01 5.961090e-01 5.966077e-01 5.976716e-01 5.991914e-01 6.077809e-01 6.090422e-01 6.098059e-01 6.147198e-01 6.169555e-01 6.185122e-01 6.197548e-01 6.232484e-01 6.270054e-01 6.287044e-01 6.356052e-01 6.394121e-01 6.452178e-01 6.460406e-01 6.579447e-01 6.594939e-01 6.753754e-01 6.814425e-01 6.851165e-01 6.855671e-01 6.917162e-01 7.099121e-01 7.169250e-01 7.292811e-01 7.301809e-01 7.314191e-01 7.327218e-01 7.333819e-01 7.352198e-01 7.372620e-01 7.381761e-01 7.395505e-01 7.421811e-01 7.433301e-01 7.456567e-01 7.470088e-01 7.504573e-01 7.512935e-01 7.548946e-01 7.574574e-01 7.581036e-01 7.595912e-01 7.613722e-01 7.660805e-01 7.707639e-01 7.712879e-01 7.729117e-01 7.753779e-01 7.794374e-01 7.810194e-01 7.854427e-01 7.867947e-01 7.890486e-01 7.961646e-01 9.966280e-01 
87 1654 1.049726e+00 9.963609e-01 4.107333e-01 4.107333e-01 4.222264e-01 4.261325e-01 4.359474e-01 4.396581e-01 4.410967e-01 4.457205e-01 4.472550e-01 4.485073e-01 4.491353e-01 4.497093e-01 4.516132e-01 4.520320e-01 4.524834e-01 4.541677e-01 4.551732e-01 4.565788e-01 4.572501e-01 4.575919e-01 4.579724e-01 4.610102e-01 4.615611e-01 4.631984e-01 4.633840e-01 4.642315e-01 4.643003e-01 4.653302e-01 4.658736e-01 4.663368e-01 4.667209e-01 4.674711e-01 4.675774e-01 4.684491e-01 4.694029e-01 4.696638e-01 4.711930e-01 4.720739e-01 4.735933e-01 4.766660e-01 4.807259e-01 4.813634e-01 4.823502e-01 4.832398e-01 4.843668e-01 4.848722e-01 4.869694e-01 4.877799e-01 4.905109e-01 4.913393e-01 4.920663e-01 4.928959e-01 4.946723e-01 4.976739e-01 4.988917e-01 5.032767e-01 5.097974e-01 5.101466e-01 5.128516e-01 5.218916e-01 5.230175e-01 5.239815e-01 5.260175e-01 5.298333e-01 5.416752e-01 5.446023e-01 5.481545e-01 5.499499e-01 5.518554e-01 5.555044e-01 5.626213e-01 5.641446e-01 5.668423e-01 5.675865e-01 5.699395e-01 5.719635e-01 5.738531e-01 5.782195e-01 5.815960e-01 5.827395e-01 5.838696e-01 5.848812e-01 5.876554e-01 5.881257e-01 5.893254e-01 5.896348e-01 5.903494e-01 5.909963e-01 5.915805e-01 5.920617e-01 5.925417e-01 5.947115e-01 5.960062e-01 5.964435e-01 5.974820e-01 5.991264e-01 6.077036e-01 6.089746e-01 6.097883e-01 6.152188e-01 6.172242e-01 6.183943e-01 6.202077e-01 6.231956e-01 6.269053e-01 6.287501e-01 6.356407e-01 6.394308e-01 6.451701e-01 6.459220e-01 6.579178e-01 6.593766e-01 6.754176e-01 6.814841e-01 6.851187e-01 6.857196e-01 6.916227e-01 7.098807e-01 7.170849e-01 7.291577e-01 7.300157e-01 7.314757e-01 7.327204e-01 7.332901e-01 7.350770e-01 7.370770e-01 7.380848e-01 7.394628e-01 7.420569e-01 7.434347e-01 7.455127e-01 7.469814e-01 7.503896e-01 7.511547e-01 7.547979e-01 7.574823e-01 7.579242e-01 7.598413e-01 7.613537e-01 7.660891e-01 7.705770e-01 7.715648e-01 7.732113e-01 7.752779e-01 7.792287e-01 7.809266e-01 7.853350e-01 7.867865e-01 7.894478e-01 7.965880e-01 9.963609e-01 
88 1673 1.043879e+00 9.963686e-01 4.106698e-01 4.106698e-01 4.221786e-01 4.262194e-01 4.358842e-01 4.396399e-01 4.410726e-01 4.456477e-01 4.471906e-01 4.484902e-01 4.490843e-01 4.496761e-01 4.516613e-01 4.520028e-01 4.524358e-01 4.541325e-01 4.551908e-01 4.565386e-01 4.572470e-01 4.576121e-01 4.580965e-01 4.610228e-01 4.615643e-01 4.631622e-01 4.633409e-01 4.641620e-01 4.643180e-01 4.652693e-01 4.660700e-01 4.662612e-01 4.667021e-01 4.674999e-01 4.676274e-01 4.684349e-01 4.693717e-01 4.696988e-01 4.711564e-01 4.720263e-01 4.735164e-01 4.766052e-01 4.807313e-01 4.813155e-01 4.824985e-01 4.832073e-01 4.843745e-01 4.848728e-01 4.869016e-01 4.877454e-01 4.905475e-01 4.913056e-01 4.920590e-01 4.928542e-01 4.947180e-01 4.976722e-01 4.988598e-01 5.033047e-01 5.098184e-01 5.100843e-01 5.128910e-01 5.218922e-01 5.230035e-01 5.239037e-01 5.259794e-01 5.298967e-01 5.417071e-01 5.446508e-01 5.481810e-01 5.499130e-01 5.518958e-01 5.556125e-01 5.626456e-01 5.640879e-01 5.669619e-01 5.675604e-01 5.698529e-01 5.718940e-01 5.737967e-01 5.782319e-01 5.817081e-01 5.827527e-01 5.837993e-01 5.849195e-01 5.875538e-01 5.881193e-01 5.892753e-01 5.895871e-01 5.903049e-01 5.910115e-01 5.915206e-01 5.921669e-01 5.925438e-01 5.946822e-01 5.959954e-01 5.963347e-01 5.974564e-01 5.991335e-01 6.077562e-01 6.090509e-01 6.097160e-01 6.152574e-01 6.173062e-01 6.184994e-01 6.202785e-01 6.232836e-01 6.269117e-01 6.287785e-01 6.357630e-01 6.393318e-01 6.451476e-01 6.458716e-01 6.579043e-01 6.593845e-01 6.754088e-01 6.814309e-01 6.850853e-01 6.857513e-01 6.915710e-01 7.097980e-01 7.169904e-01 7.290580e-01 7.299313e-01 7.314873e-01 7.326351e-01 7.332347e-01 7.351197e-01 7.369907e-01 7.380804e-01 7.394204e-01 7.419372e-01 7.435197e-01 7.454212e-01 7.469723e-01 7.502986e-01 7.510498e-01 7.546982e-01 7.573687e-01 7.578539e-01 7.598128e-01 7.613055e-01 7.662061e-01 7.705165e-01 7.715088e-01 7.732033e-01 7.752269e-01 7.791696e-01 7.809334e-01 7.852285e-01 7.867977e-01 7.894223e-01 7.967089e-01 9.963686e-01 
89 1692 1.036947e+00 9.963686e-01 4.106698e-01 4.106698e-01 4.221786e-01 4.262194e-01 4.358842e-01 4.396399e-01 4.410726e-01 4.456477e-01 4.471906e-01 4.484902e-01 4.490843e-01 4.496761e-01 4.516613e-01 4.520028e-01 4.524358e-01 4.541325e-01 4.551908e-01 4.565386e-01 4.572470e-01 4.576121e-01 4.580965e-01 4.610228e-01 4.615643e-01 4.631622e-01 4.633409e-01 4.641620e-01 4.643180e-01 4.652693e-01 4.660700e-01 4.662612e-01 4.667021e-01 4.674999e-01 4.676274e-01 4.684349e-01 4.693717e-01 4.696988e-01 4.711564e-01 4.720263e-01 4.735164e-01 4.766052e-01 4.807313e-01 4.813155e-01 4.824985e-01 4.832073e-01 4.843745e-01 4.848728e-01 4.869016e-01 4.877454e-01 4.905475e-01 4.913056e-01 4.920590e-01 4.928542e-01 4.947180e-01 4.976722e-01 4.988598e-01 5.033047e-01 5.098184e-01 5.100843e-01 5.128910e-01 5.218922e-01 5.230035e-01 5.239037e-01 5.259794e-01 5.298967e-01 5.417071e-01 5.446508e-01 5.481810e-01 5.499130e-01 5.518958e-01 5.556125e-01 5.626456e-01 5.640879e-01 5.669619e-01 5.675604e-01 5.698529e-01 5.718940e-01 5.737967e-01 5.782319e-01 5.817081e-01 5.827527e-01 5.837993e-01 5.849195e-01 5.875538e-01 5.881193e-01 5.892753e-01 5.895871e-01 5.903049e-01 5.910115e-01 5.915206e-01 5.921669e-01 5.925438e-01 5.946822e-01 5.959954e-01 5.963347e-01 5.974564e-01 5.991335e-01 6.077562e-01 6.090509e-01 6.097160e-01 6.152574e-01 6.173062e-01 6.184994e-01 6.202785e-01 6.232836e-01 6.269117e-01 6.287785e-01 6.357630e-01 6.393318e-01 6.451476e-01 6.458716e-01 6.579043e-01 6.593845e-01 6.754088e-01 6.814309e-01 6.850853e-01 6.857513e-01 6.915710e-01 7.097980e-01 7.169904e-01 7.290580e-01 7.299313e-01 7.314873e-01 7.326351e-01 7.332347e-01 7.351197e-01 7.369907e-01 7.380804e-01 7.394204e-01 7.419372e-01 7.435197e-01 7.454212e-01 7.469723e-01 7.502986e-01 7.510498e-01 7.546982e-01 7.573687e-01 7.578539e-01 7.598128e-01 7.613055e-01 7.662061e-01 7.705165e-01 7.715088e-01 7.732033e-01 7.752269e-01 7.791696e-01 7.809334e-01 7.852285e-01 7.867977e-01 7.894223e-01 7.967089e-01 9.963686e-01 
90 1711 1.028718e+00 9.962596e-01 4.105883e-01 4.105883e-01 4.221257e-01 4.261286e-01 4.359018e-01 4.396035e-01 4.410152e-01 4.455188e-01 4.471631e-01 4.484249e-01 4.490262e-01 4.497537e-01 4.516445e-01 4.519530e-01 4.523562e-01 4.540113e-01 4.551832e-01 4.564950e-01 4.572770e-01 4.575473e-01 4.581403e-01 4.608931e-01 4.614586e-01 4.630776e-01 4.632781e-01 4.640540e-01 4.642451e-01 4.651993e-01 4.659682e-01 4.662499e-01 4.667324e-01 4.674512e-01 4.677073e-01 4.683530e-01 4.692980e-01 4.696980e-01 4.710877e-01 4.719328e-01 4.735183e-01 4.764635e-01 4.806247e-01 4.811930e-01 4.823929e-01 4.831903e-01 4.844483e-01 4.848963e-01 4.868410e-01 4.877194e-01 4.904995e-01 4.912464e-01 4.921037e-01 4.927756e-01 4.946812e-01 4.976794e-01 4.987730e-01 5.034865e-01 5.097583e-01 5.101981e-01 5.128465e-01 5.218042e-01 5.229534e-01 5.238322e-01 5.259596e-01 5.298670e-01 5.418383e-01 5.445912e-01 5.481137e-01 5.499518e-01 5.518159e-01 5.555471e-01 5.626958e-01 5.641305e-01 5.669258e-01 5.676538e-01 5.697485e-01 5.718825e-01 5.738195e-01 5.781760e-01 5.816363e-01 5.826719e-01 5.836423e-01 5.850232e-01 5.874979e-01 5.880304e-01 5.892200e-01 5.894589e-01 5.903324e-01 5.909118e-01 5.915478e-01 5.920363e-01 5.924025e-01 5.946769e-01 5.959967e-01 5.962280e-01 5.973543e-01 5.991132e-01 6.076446e-01 6.090589e-01 6.097111e-01 6.154203e-01 6.177815e-01 6.185112e-01 6.205028e-01 6.233490e-01 6.270468e-01 6.288482e-01 6.358386e-01 6.392322e-01 6.450302e-01 6.456386e-01 6.578254e-01 6.592991e-01 6.755750e-01 6.814440e-01 6.849642e-01 6.856600e-01 6.915312e-01 7.100372e-01 7.170430e-01 7.288978e-01 7.298949e-01 7.313834e-01 7.325943e-01 7.330522e-01 7.352967e-01 7.367939e-01 7.379569e-01 7.393404e-01 7.419042e-01 7.435127e-01 7.452325e-01 7.469088e-01 7.502749e-01 7.510261e-01 7.545813e-01 7.571078e-01 7.579534e-01 7.595824e-01 7.610786e-01 7.661266e-01 7.704577e-01 7.714106e-01 7.733413e-01 7.751320e-01 7.791035e-01 7.809172e-01 7.851610e-01 7.868078e-01 7.893797e-01 7.970629e-01 9.962596e-01 
91 1730 1.021948e+00 9.961859e-01 4.105887e-01 4.105887e-01 4.220841e-01 4.260797e-01 4.360412e-01 4.395469e-01 4.409799e-01 4.454590e-01 4.471764e-01 4.484705e-01 4.490048e-01 4.497241e-01 4.515804e-01 4.519506e-01 4.522967e-01 4.539352e-01 4.552339e-01 4.564173e-01 4.573187e-01 4.575586e-01 4.583920e-01 4.608753e-01 4.614163e-01 4.631530e-01 4.633068e-01 4.640094e-01 4.642899e-01 4.651587e-01 4.659110e-01 4.662160e-01 4.667129e-01 4.673788e-01 4.677350e-01 4.683736e-01 4.692450e-01 4.696327e-01 4.710991e-01 4.718984e-01 4.735083e-01 4.764346e-01 4.806130e-01 4.811564e-01 4.823772e-01 4.831299e-01 4.844494e-01 4.848535e-01 4.868996e-01 4.877013e-01 4.904850e-01 4.911890e-01 4.921026e-01 4.927912e-01 4.946899e-01 4.976462e-01 4.987311e-01 5.035692e-01 5.096928e-01 5.102088e-01 5.128342e-01 5.217774e-01 5.229822e-01 5.238146e-01 5.258906e-01 5.298668e-01 5.418314e-01 5.445940e-01 5.481286e-01 5.499468e-01 5.517901e-01 5.554688e-01 5.627090e-01 5.641100e-01 5.668420e-01 5.676158e-01 5.696801e-01 5.718816e-01 5.738541e-01 5.781991e-01 5.817236e-01 5.826091e-01 5.836045e-01 5.850832e-01 5.874241e-01 5.879906e-01 5.891648e-01 5.893833e-01 5.903463e-01 5.908641e-01 5.916212e-01 5.919663e-01 5.923866e-01 5.947435e-01 5.960163e-01 5.961842e-01 5.974565e-01 5.991100e-01 6.076398e-01 6.090687e-01 6.096663e-01 6.153329e-01 6.177989e-01 6.184795e-01 6.205537e-01 6.235266e-01 6.270040e-01 6.288425e-01 6.358089e-01 6.391449e-01 6.450660e-01 6.455490e-01 6.577503e-01 6.594081e-01 6.756371e-01 6.813850e-01 6.851055e-01 6.856307e-01 6.914604e-01 7.099860e-01 7.170603e-01 7.288312e-01 7.297960e-01 7.313374e-01 7.326028e-01 7.330097e-01 7.352950e-01 7.368303e-01 7.379224e-01 7.392487e-01 7.417892e-01 7.434200e-01 7.451457e-01 7.469313e-01 7.501922e-01 7.509588e-01 7.545625e-01 7.571066e-01 7.579026e-01 7.595186e-01 7.609778e-01 7.660762e-01 7.704263e-01 7.713742e-01 7.734455e-01 7.750589e-01 7.793283e-01 7.809353e-01 7.850952e-01 7.867086e-01 7.892886e-01 7.971503e-01 9.961859e-01 
92 1749 1.014545e+00 9.961859e-01 4.105887e-01 4.105887e-01 4.220841e-01 4.260797e-01 4.360412e-01 4.395469e-01 4.409799e-01 4.454590e-01 4.471764e-01 4.484705e-01 4.490048e-01 4.497241e-01 4.515804e-01 4.519506e-01 4.522967e-01 4.539352e-01 4.552339e-01 4.564173e-01 4.573187e-01 4.575586e-01 4.583920e-01 4.608753e-01 4.614163e-01 4.631530e-01 4.633068e-01 4.640094e-01 4.642899e-01 4.651587e-01 4.659110e-01 4.662160e-01 4.667129e-01 4.673788e-01 4.677350e-01 4.683736e-01 4.692450e-01 4.696327e-01 4.710991e-01 4.718984e-01 4.735083e-01 4.764346e-01 4.806130e-01 4.811564e-01 4.823772e-01 4.831299e-01 4.844494e-01 4.848535e-01 4.868996e-01 4.877013e-01 4.904850e-01 4.911890e-01 4.921026e-01 4.927912e-01 4.946899e-01 4.976462e-01 4.987311e-01 5.035692e-01 5.096928e-01 5.102088e-01 5.128342e-01 5.217774e-01 5.229822e-01 5.238146e-01 5.258906e-01 5.298668e-01 5.418314e-01 5.445940e-01 5.481286e-01 5.499468e-01 5.517901e-01 5.554688e-01 5.627090e-01 5.641100e-01 5.668420e-01 5.676158e-01 5.696801e-01 5.718816e-01 5.738541e-01 5.781991e-01 5.817236e-01 5.826091e-01 5.836045e-01 5.850832e-01 5.874241e-01 5.879906e-01 5.891648e-01 5.893833e-01 5.903463e-01 5.908641e-01 5.916212e-01 5.919663e-01 5.923866e-01 5.947435e-01 5.960163e-01 5.961842e-01 5.974565e-01 5.991100e-01 6.076398e-01 6.090687e-01 6.096663e-01 6.153329e-01 6.177989e-01 6.184795e-01 6.205537e-01 6.235266e-01 6.270040e-01 6.288425e-01 6.358089e-01 6.391449e-01 6.450660e-01 6.455490e-01 6.577503e-01 6.594081e-01 6.756371e-01 6.813850e-01 6.851055e-01 6.856307e-01 6.914604e-01 7.099860e-01 7.170603e-01 7.288312e-01 7.297960e-01 7.313374e-01 7.326028e-01 7.330097e-01 7.352950e-01 7.368303e-01 7.379224e-01 7.392487e-01 7.417892e-01 7.434200e-01 7.451457e-01 7.469313e-01 7.501922e-01 7.509588e-01 7.545625e-01 7.571066e-01 7.579026e-01 7.595186e-01 7.609778e-01 7.660762e-01 7.704263e-01 7.713742e-01 7.734455e-01 7.750589e-01 7.793283e-01 7.809353e-01 7.850952e-01 7.867086e-01 7.892886e-01 7.971503e-01 9.961859e-01 
