%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213707, 2026/04/11 19:25:52.08)
55 1046  8.752616712371890344e+02 0 0 8.227302e-01 -2.218758e+00 -1.749544e+00 9.284764e-01 1.344961e+00 1.127947e+00 1.077139e+00 -1.803085e+00 -3.031142e+00 -3.963384e+00 -3.411403e+00 -1.805152e+00 4.972728e-01 3.551024e+00 4.311807e+00 3.152042e+00 1.377448e+00 5.895939e-01 -2.829904e-01 -1.755327e+00 1.766983e+00 4.570772e+00 -5.465114e+00 -1.021048e+00 -6.923106e-01 6.282676e-01 2.550175e+00 2.324891e+00 1.118239e+00 -9.952133e-01 -1.893573e-01 -2.029637e+00 1.305302e-01 1.822975e+00 -2.392979e+00 -2.043001e-01 9.997566e-01 3.679716e-01 1.894581e-01 -1.178784e+00 -4.312176e+00 -1.615517e+00 -5.289749e+00 -4.220875e+00 -2.578995e-01 1.581183e+00 3.291271e-01 2.307439e-02 -2.090956e+00 -4.441361e+00 -5.047667e+00 -1.433284e+00 3.698246e-01 -7.732993e-01 -5.265734e-01 1.606009e-01 -2.749614e+00 -6.292820e-01 -3.328163e-01 1.201102e+00 8.732684e-01 -1.101152e+00 -2.446392e+00 -2.827676e+00 -6.046978e-01 -7.087857e-01 1.282942e+00 2.173392e+00 -1.833509e-01 -3.073001e+00 6.695499e-01 5.900553e-01 7.792649e-01 1.664608e+00 -1.435137e-01 -3.622841e+00 -2.796645e+00 -9.805151e-01 -3.435353e+00 -4.224274e+00 -1.015476e+00 1.677667e+00 2.042447e+00 -5.245244e-02 9.635624e-01 -5.130615e+00 -2.568946e+00 7.628886e-01 1.833071e+00 1.965747e+00 -2.958764e+00 -1.534568e+00 -9.874822e-01 -6.353490e-01 2.139420e-01 2.984953e-02 1.770518e+00 1.214248e+00 -2.935308e-01 1.259377e+00 5.347003e+00 2.390025e+00 3.849985e-01 6.869231e-01 2.838547e+00 2.994679e+00 8.194600e-01 2.420263e+00 4.863675e+00 4.679860e+00 6.481859e-01 -1.851365e+00 4.674989e-01 2.325951e-01 1.351241e+00 -9.314413e-01 -1.868998e+00 -1.903538e+00 -7.861393e-01 4.536180e+00 5.643457e+00 7.278049e-01 4.507221e+00 5.832925e-01 -1.834374e-01 1.060543e+00 -3.311716e-01 -8.093875e-03 1.497064e+00 -4.329501e-02 -2.098598e+00 3.848901e+00 3.511982e+00 -1.664311e-01 9.842488e-01 3.142851e+00 -1.104087e+00 -2.787916e+00 -1.324986e+00 -4.928659e-01 3.861221e-01 -1.919907e+00 1.180366e-01 -3.486077e-01 2.388943e+00 1.064283e+00 -2.332469e+00 -4.395088e+00 -9.908786e-02 1.664764e+00 
56 1065  8.759210317378633590e+02 0 0 6.646809e-01 -9.239546e-01 -3.005513e+00 -4.460706e-01 -6.959183e-01 9.416750e-01 1.762477e+00 -7.245806e-01 -1.188277e+00 -1.993250e+00 -3.234150e+00 -1.896386e+00 1.116534e+00 3.232009e+00 4.537970e+00 4.097096e+00 3.289294e+00 -2.016476e+00 -3.136770e+00 -3.570749e+00 1.902918e+00 5.069212e+00 -4.249989e+00 -1.961247e+00 -1.458737e+00 2.217612e-01 1.397303e+00 3.379022e+00 1.799014e+00 -2.289946e+00 -2.189880e+00 -2.143632e+00 -2.843081e-01 8.691526e-01 -2.232209e+00 -2.674402e-01 1.059301e-01 -1.016088e+00 2.704915e-01 -1.388642e+00 -4.423682e+00 -2.749305e+00 -6.267804e+00 -4.317717e+00 8.275895e-01 2.325641e+00 -5.957068e-01 3.800143e-01 -2.872396e-01 -5.503992e+00 -4.966848e+00 -1.393047e+00 1.125453e+00 -5.719212e-01 1.002042e+00 1.449186e+00 -1.057620e+00 -6.195130e-01 2.274538e-01 2.207480e-01 1.987249e+00 -1.389099e+00 -1.682555e+00 -2.559048e+00 4.188249e-01 -7.231531e-01 1.606016e+00 2.747566e+00 -2.751270e-01 -3.179363e+00 -5.462000e-01 9.035092e-01 7.613913e-01 2.640076e+00 6.381280e-01 -3.162526e+00 -2.382839e+00 -1.046960e+00 -3.569024e+00 -4.043840e+00 -2.013429e+00 5.875745e-01 2.539279e+00 1.122089e-01 1.538778e+00 -5.729113e+00 -3.660353e+00 1.453316e+00 1.833160e+00 1.688880e+00 -3.306855e+00 -1.831885e+00 -2.138663e-01 -9.900921e-01 -8.449373e-01 -9.925169e-01 4.163192e-01 4.528766e-01 -8.500596e-01 2.277174e+00 5.878331e+00 3.070482e+00 5.248900e-01 9.622723e-01 1.797800e+00 3.007663e+00 8.171686e-01 1.653052e+00 3.955091e+00 4.075267e+00 -3.253339e-01 -2.371543e+00 3.175623e-01 -6.204448e-01 1.107916e+00 -1.286623e-01 -2.024167e+00 -1.466160e+00 6.711302e-01 3.663845e+00 4.122129e+00 1.999616e+00 4.956664e+00 1.123475e+00 -1.189637e+00 6.753734e-01 2.367659e-01 -1.139186e+00 1.221858e+00 5.455136e-01 -2.074669e+00 3.528051e+00 3.267067e+00 -1.387646e+00 2.218651e+00 3.019020e+00 -1.400006e+00 -4.207770e+00 -2.304997e+00 -5.601637e-01 4.118296e-02 -2.764196e+00 1.133925e-01 2.785317e+00 2.207610e+00 9.612555e-01 -2.571650e+00 -4.545027e+00 -8.022493e-01 2.292332e+00 
57 1084  8.670508938112218402e+02 0 0 1.968403e-01 -9.815079e-01 -7.935628e-01 1.749521e-01 6.678144e-01 2.290152e+00 1.016315e+00 -8.647630e-01 -1.853617e+00 -2.797107e+00 -2.700627e+00 -3.612120e-01 1.579144e+00 2.913224e+00 4.539548e+00 3.799287e+00 5.145889e-01 -1.202319e+00 -3.455663e+00 -3.032889e+00 3.508579e+00 5.039757e+00 -3.334438e+00 -9.043006e-01 -5.267989e-01 2.064669e-01 1.433639e+00 3.054872e+00 2.300798e+00 -1.373604e+00 -1.791373e+00 -2.707012e+00 -1.656455e+00 -1.339805e-01 -1.825012e+00 -1.272668e+00 1.192962e+00 -5.398857e-01 3.420843e-01 -1.427386e+00 -3.690831e+00 -1.696510e+00 -4.942109e+00 -5.064072e+00 8.194934e-03 2.271728e+00 4.030433e-01 1.074026e+00 -7.266891e-01 -3.737414e+00 -5.045842e+00 -1.095360e+00 7.430633e-01 -1.172181e+00 1.552194e+00 4.440758e-01 -6.516372e-01 -1.288929e+00 -2.966808e-01 3.427428e-01 5.315653e-01 -1.179747e+00 -3.032032e+00 -2.569107e+00 -8.842275e-01 -1.054948e+00 1.123876e+00 2.695311e+00 -2.606967e-01 -2.953326e+00 -4.026293e-01 1.708098e+00 1.142770e+00 2.200595e+00 1.161312e+00 -3.058983e+00 -2.227824e+00 -1.275378e+00 -3.554801e+00 -4.173428e+00 -1.819194e+00 1.450189e+00 2.769641e+00 -1.670097e-01 1.382039e+00 -6.095948e+00 -2.109130e+00 6.093015e-01 1.978080e+00 2.067402e+00 -3.022381e+00 -2.144940e+00 -1.078013e+00 -1.708698e+00 1.053921e-01 5.380783e-01 7.704170e-01 1.629415e+00 -3.607042e-01 1.505894e+00 6.350790e+00 1.881737e+00 1.044311e+00 -1.114856e-01 2.520490e+00 3.083301e+00 8.781888e-01 2.278743e+00 3.722294e+00 4.092054e+00 -4.637749e-03 -2.573755e+00 7.890463e-01 -2.859117e-01 1.263492e+00 -1.671109e-01 -1.869135e+00 -2.026310e+00 3.676182e-01 3.050883e+00 3.639743e+00 8.263250e-01 3.336444e+00 1.570201e+00 -9.459949e-01 1.707871e+00 6.368935e-01 4.159770e-01 1.479568e+00 4.824656e-01 -1.794570e+00 2.878046e+00 2.947296e+00 -4.951134e-01 1.939968e+00 2.314992e+00 -1.929935e+00 -3.022177e+00 -6.556120e-01 -4.345580e-01 7.669426e-01 -1.814207e+00 1.295310e+00 1.109346e+00 3.397793e+00 8.820219e-01 -1.611879e+00 -3.784580e+00 -1.674245e+00 2.003264e+00 
58 1103  8.719712875047702028e+02 0 0 9.186537e-01 -1.697988e+00 -1.673646e+00 -7.418609e-01 1.168665e+00 1.079834e+00 1.004919e+00 -6.564554e-01 -1.203034e+00 -2.797216e+00 -1.467641e+00 2.497555e-01 8.950553e-01 3.126616e+00 4.487796e+00 3.632680e+00 1.000256e+00 -7.680560e-01 -2.074771e+00 -3.494145e+00 1.778385e+00 6.121493e+00 -4.197813e+00 -6.241334e-01 -1.755453e-01 1.545232e+00 2.006482e+00 2.001362e+00 1.020927e+00 -4.537065e-01 -1.176627e+00 -1.238495e+00 -5.537100e-01 7.961030e-01 -1.845883e+00 -6.028100e-01 9.297498e-01 2.085338e-01 3.307347e-01 -3.097142e-01 -3.664627e+00 -2.535861e+00 -4.496642e+00 -3.290444e+00 -6.350005e-01 2.417247e+00 -3.868203e-01 1.468626e+00 -2.658063e+00 -3.415202e+00 -5.086742e+00 -2.407698e+00 -3.583810e-01 -6.576084e-01 1.967140e-01 2.026613e-01 -1.174204e+00 2.743125e-02 7.987009e-01 -4.258119e-01 9.029336e-01 -2.076276e+00 -2.596262e+00 -2.633048e+00 -7.988010e-01 -1.392830e+00 9.695355e-01 3.357197e+00 4.675870e-02 -3.216956e+00 1.951128e-01 1.043262e-01 5.074396e-01 2.139416e+00 1.126234e-01 -3.045485e+00 -3.156532e+00 -1.649103e+00 -2.795210e+00 -4.367590e+00 -1.508707e+00 1.027400e+00 2.552904e+00 -8.282541e-01 1.700757e+00 -4.485187e+00 -1.171954e+00 5.940343e-01 1.321226e+00 2.331615e+00 -3.101960e+00 -1.108689e+00 -1.279400e+00 -7.410319e-01 1.098368e+00 -3.163827e-01 1.395970e+00 4.286487e-01 6.720098e-01 1.315368e+00 6.160400e+00 2.928161e+00 -3.625134e-01 1.394397e+00 1.620555e+00 2.232134e+00 7.162737e-01 1.996822e+00 4.971741e+00 3.972194e+00 5.125036e-01 -2.109372e+00 9.209889e-01 6.092827e-01 1.040831e+00 -1.061038e+00 -1.670662e+00 -9.625865e-01 1.702061e+00 4.309838e+00 4.306725e+00 9.694401e-01 3.395092e+00 1.022601e+00 -1.185884e+00 1.742920e+00 1.876155e+00 -6.114019e-02 7.968238e-01 1.745536e+00 -8.711536e-01 3.861777e+00 3.664410e+00 -1.699172e+00 2.066817e+00 3.047420e+00 -1.875889e+00 -3.194635e+00 -1.786797e+00 -9.916196e-01 -6.002804e-01 -1.704862e+00 3.862492e-01 2.327653e+00 2.879349e+00 -1.040902e+00 -3.212704e+00 -2.805669e+00 -7.298863e-01 2.989901e+00 
59 1122  8.775986549057968205e+02 0 0 1.723257e-02 -7.368997e-01 -7.670373e-01 5.112507e-01 1.719270e+00 2.649375e+00 -2.957020e-01 -6.247403e-01 -1.551430e+00 -3.010157e+00 -3.191210e+00 -9.878046e-01 7.005396e-01 4.205551e+00 4.680480e+00 3.885711e+00 1.894757e+00 -1.597116e+00 -1.173560e+00 -2.440066e+00 1.886315e+00 5.183978e+00 -6.238406e+00 -2.609558e+00 -1.443007e+00 4.773949e-01 2.279831e+00 1.620714e+00 1.801294e+00 -8.817413e-01 -2.747237e+00 -1.887581e+00 -1.477811e+00 1.802507e-01 -9.936581e-01 -1.177992e+00 6.263227e-01 -3.070636e-02 -3.769238e-01 -9.662088e-01 -3.517574e+00 -3.778171e+00 -4.568628e+00 -4.641279e+00 1.453311e+00 2.866929e+00 6.627035e-01 5.419517e-01 -1.427615e+00 -3.722001e+00 -4.720719e+00 -2.417493e+00 -6.613437e-02 1.429404e-01 7.008410e-01 1.407893e+00 -1.291509e+00 -1.099038e+00 -2.793958e-01 1.885894e-01 -1.687418e-01 -4.970980e-01 -3.486749e+00 -3.344251e+00 -1.236296e+00 -9.001540e-01 3.595243e-01 2.614657e+00 -2.243401e-01 -3.194769e+00 -1.938315e-01 1.448486e+00 1.809947e-01 1.865599e+00 1.638494e+00 -2.877240e+00 -2.675661e+00 -2.808551e+00 -2.564634e+00 -4.680449e+00 -1.716749e+00 3.526956e-01 2.164483e+00 -1.711834e-01 1.842056e+00 -4.977010e+00 -2.316195e+00 4.898555e-01 2.008025e+00 2.576305e+00 -4.391175e+00 -1.321321e+00 -1.525020e+00 -1.056960e+00 1.296307e+00 1.283884e+00 1.318476e+00 1.534316e+00 1.595664e-01 7.181915e-01 6.215867e+00 4.123396e+00 1.029850e+00 -2.255080e-01 2.847140e+00 2.477894e+00 -4.939975e-02 1.836840e+00 4.169625e+00 4.021959e+00 -2.280228e-01 -2.624973e+00 6.652673e-01 -1.238063e+00 1.423322e+00 -3.288436e-01 -2.227228e+00 -2.061482e+00 1.096440e+00 2.653422e+00 5.025667e+00 3.308416e+00 4.176965e+00 1.485098e+00 -1.565931e+00 -5.990338e-02 9.361317e-01 -5.846204e-01 1.371766e+00 1.224093e+00 -1.396323e+00 3.700470e+00 2.979396e+00 -1.372867e+00 1.487978e+00 2.833391e+00 -1.146460e+00 -5.049991e+00 -2.274552e+00 -1.437827e+00 -3.894892e-01 -4.558794e-01 -6.363278e-01 3.641872e+00 4.273994e+00 -9.175558e-03 -4.288640e+00 -3.497260e+00 -2.123041e+00 1.927116e+00 
60 1141  8.765595798780128689e+02 0 0 -5.790004e-01 -1.970235e+00 -1.765320e+00 -5.571895e-01 1.470771e-01 1.879817e-02 -2.884014e-01 -9.230063e-01 -2.572695e+00 -2.888546e+00 -2.185949e+00 5.362997e-01 8.534452e-02 2.497622e+00 5.431278e+00 2.824031e+00 -3.811786e-01 -1.788747e+00 -3.304001e-01 -3.309749e+00 6.602265e-01 4.775974e+00 -5.964679e+00 -2.210193e+00 -6.874628e-01 -1.431433e-01 2.791977e+00 1.890591e+00 1.289710e+00 -1.156674e+00 -1.299246e+00 8.474693e-01 -4.698816e-01 -9.674725e-02 -1.350743e+00 -1.026549e+00 -1.088547e+00 1.487246e+00 1.458226e+00 -1.119129e+00 -5.373817e+00 -3.222984e+00 -5.653604e+00 -3.766896e+00 -7.089644e-01 2.783298e+00 1.513583e+00 -9.155783e-01 -1.894817e+00 -4.345713e+00 -4.656805e+00 -1.803052e+00 1.045099e-01 5.298583e-01 2.191719e+00 5.842393e-01 -1.089832e+00 -9.465308e-02 1.122404e+00 2.533215e-01 7.902386e-01 -1.419984e+00 -2.979830e+00 -1.849411e+00 -9.665905e-01 -4.807638e-01 7.869178e-01 2.972567e+00 -3.866595e-01 -3.815594e+00 3.497726e-01 7.985431e-01 7.657823e-01 3.099616e+00 4.900303e-01 -2.971896e+00 -2.065447e+00 -2.492157e+00 -3.281863e+00 -4.670752e+00 -1.616495e+00 2.693504e-01 3.197704e+00 -5.550379e-01 2.042949e+00 -6.131988e+00 -2.063447e+00 8.251026e-01 2.485789e+00 2.389777e+00 -2.807396e+00 -9.345985e-01 -7.729629e-01 -5.337877e-01 8.534522e-02 1.194432e+00 1.614462e+00 2.026879e+00 -5.584224e-01 1.263525e+00 5.540587e+00 3.688903e+00 7.398694e-01 1.136797e+00 2.288784e+00 2.660632e+00 6.627181e-01 2.382811e+00 2.733136e+00 3.429235e+00 -5.554081e-01 -2.278769e+00 1.048861e+00 -4.615053e-01 7.333226e-01 -1.515778e+00 -2.422245e-01 -1.795543e+00 1.089427e+00 3.411448e+00 4.548182e+00 2.704501e+00 2.205324e+00 1.408284e+00 -1.535172e+00 1.968394e-01 1.755808e+00 -1.091255e+00 1.442555e+00 1.368672e+00 -1.192998e+00 3.911246e+00 2.655414e+00 -1.905247e+00 7.652666e-01 1.997731e+00 -2.020211e+00 -3.183028e+00 -1.671187e+00 -1.539264e+00 -1.975068e+00 -1.694785e+00 2.077517e-01 4.195760e+00 3.445610e+00 5.824602e-01 -4.971783e+00 -4.867546e+00 -1.390034e+00 2.798931e+00 
61 1160  8.774261590196033467e+02 0 0 4.718749e-01 -1.039467e+00 -1.857836e+00 -1.804796e+00 1.181983e+00 1.148001e+00 6.938661e-01 -3.193809e-01 -2.756363e+00 -3.751040e+00 -2.451369e+00 1.692380e-01 1.027219e+00 3.291700e+00 4.259366e+00 2.187943e+00 -6.761804e-01 -2.501744e+00 -2.299136e+00 -3.045593e+00 2.150653e+00 4.730811e+00 -5.294481e+00 -9.977190e-01 -1.065309e-01 9.004167e-02 1.854922e+00 2.271425e+00 1.390465e+00 -1.692562e+00 -7.740673e-01 -1.560969e+00 4.327596e-01 -2.200833e-01 -9.095812e-01 -1.344698e+00 -5.860657e-02 2.467878e+00 1.457327e+00 -8.006390e-01 -4.457404e+00 -3.238859e+00 -4.504878e+00 -4.435078e+00 4.485337e-01 1.252418e+00 1.070534e+00 1.066490e-01 -3.079157e+00 -3.728580e+00 -4.970193e+00 -8.429982e-01 1.981036e-01 1.850165e+00 1.105854e+00 1.042963e+00 -1.069837e+00 -1.472817e-01 3.307406e-01 -4.731003e-01 -7.299934e-01 -1.540859e+00 -3.082504e+00 -3.195281e+00 -3.427560e-01 -1.502755e+00 8.848340e-01 1.455506e+00 2.315675e-01 -3.128002e+00 -3.747030e-01 4.874609e-01 1.934665e-01 2.783944e+00 5.955865e-01 -3.373256e+00 -2.940087e+00 -2.561471e+00 -2.889941e+00 -5.236370e+00 -8.589799e-01 5.524870e-01 2.809145e+00 -1.308731e-01 2.421281e+00 -6.374630e+00 -2.675174e+00 7.440048e-01 2.109001e+00 3.220785e+00 -3.395894e+00 -2.236559e+00 -2.965935e-01 -9.617442e-01 1.173444e-01 1.425537e+00 2.282015e+00 1.454372e+00 -9.051853e-01 2.090172e+00 5.289153e+00 3.122685e+00 8.516204e-01 7.145652e-01 2.875523e+00 2.229318e+00 7.805818e-01 3.514524e-01 3.438569e+00 3.452114e+00 5.388681e-01 -2.464588e+00 7.973122e-02 1.581448e-01 7.107468e-01 -1.513901e+00 -1.058584e+00 -1.700113e+00 1.458876e+00 3.243476e+00 3.458530e+00 2.622101e+00 3.257310e+00 1.963296e+00 -1.657578e+00 9.819497e-01 9.668927e-01 -2.710645e-01 1.795895e+00 5.070134e-01 -1.548858e+00 2.740965e+00 2.409400e+00 -2.306293e+00 8.298810e-01 2.379801e+00 -8.609012e-01 -3.986415e+00 -2.757186e+00 -1.481707e+00 1.580548e-01 -1.520641e+00 -8.912599e-02 1.766998e+00 4.269202e+00 -3.867614e-01 -4.337654e+00 -4.043075e+00 -2.429589e+00 3.685023e+00 
62 1179  8.791666031644621171e+02 0 0 1.652178e-01 -3.159536e-01 -1.567894e+00 -1.422839e+00 -6.272941e-01 -7.655619e-01 9.241311e-02 -8.924769e-01 -2.351182e+00 -2.459792e+00 -8.464350e-01 5.912835e-02 2.030317e+00 3.359372e+00 2.893387e+00 1.954114e+00 -1.539583e-01 -3.269260e+00 -7.107915e-01 -3.389942e+00 1.184216e+00 7.496878e+00 -5.795539e+00 -6.355112e-01 1.310044e-01 5.823270e-01 1.357794e+00 1.749629e+00 9.023303e-01 -2.083563e-01 -2.322671e-01 8.042412e-01 -1.710454e-01 1.014388e+00 1.751431e-01 -2.042936e+00 3.375306e-01 5.805083e-01 1.422161e+00 -1.144567e+00 -5.019869e+00 -3.635478e+00 -4.545871e+00 -4.389637e+00 -4.491352e-01 1.356951e+00 1.489385e+00 3.940253e-01 -3.404473e+00 -3.863611e+00 -4.371774e+00 2.485792e-01 4.660348e-02 8.032060e-01 1.166047e+00 -1.316102e-01 -2.906288e-01 -1.017707e-01 -9.187276e-01 1.293637e-02 5.668530e-01 -2.176660e+00 -3.387397e+00 -3.026229e+00 -1.427462e+00 -6.060644e-01 8.426173e-01 1.773630e+00 -1.756486e-03 -3.066205e+00 2.379391e-01 7.545351e-01 -6.284048e-01 2.082287e+00 -3.274202e-01 -3.223202e+00 -3.236954e+00 -2.440368e+00 -1.890252e+00 -5.220749e+00 -1.316180e+00 2.031900e+00 2.589128e+00 1.345094e+00 2.422480e+00 -5.943124e+00 -2.652169e+00 -1.089046e+00 2.195980e+00 1.258621e+00 -2.257432e+00 -1.714668e+00 -5.106154e-01 -1.814642e+00 6.386657e-01 1.698963e+00 1.542607e+00 1.665653e+00 -1.286056e-01 1.493037e+00 5.448890e+00 2.765546e+00 6.541103e-01 3.366933e-01 2.155324e+00 2.309506e+00 4.873454e-01 1.817172e+00 3.236069e+00 4.437511e+00 1.168872e-01 -2.274944e+00 5.022542e-01 2.504157e-01 1.691507e+00 -1.494389e+00 -1.780172e+00 -4.339062e-01 1.674170e+00 3.239327e+00 4.176969e+00 2.099670e+00 2.039591e+00 1.115678e+00 -1.981012e+00 7.538294e-01 1.101817e+00 -3.603465e-01 6.560970e-01 1.100106e+00 -7.909579e-01 3.380934e+00 2.182281e+00 -2.062770e+00 -1.037628e-02 3.144059e+00 -6.227212e-01 -4.163721e+00 -3.708181e+00 -1.581065e+00 -3.124936e-01 -2.384395e+00 1.591985e+00 3.283642e+00 2.945602e+00 -1.341199e+00 -4.549076e+00 -3.861496e+00 -2.072706e+00 3.266928e+00 
63 1198  8.770613139333869412e+02 0 0 -8.394043e-01 -3.031484e-01 -2.118456e+00 -3.627053e-01 -8.379025e-01 1.361480e+00 4.251567e-01 1.727465e-01 -1.544505e+00 -2.439369e+00 -1.324326e+00 -6.938816e-01 1.777690e-01 2.023222e+00 3.437049e+00 1.188288e+00 -3.904331e-01 2.228864e-02 -1.345753e+00 -1.915753e+00 1.839582e+00 3.644072e+00 -4.481087e+00 -1.615570e+00 1.313301e+00 1.225090e+00 1.880550e+00 3.013333e+00 1.202022e+00 -4.031650e-01 -1.290700e+00 -2.498628e-01 -1.468892e+00 8.052456e-01 -1.267381e+00 -2.203369e-01 -2.399587e-01 4.793639e-01 1.091466e+00 -2.177607e+00 -4.703121e+00 -2.166459e+00 -4.297314e+00 -4.103711e+00 -9.193946e-01 2.792750e+00 1.186159e+00 -1.526518e+00 -3.044769e+00 -4.039600e+00 -4.754784e+00 -1.019985e+00 -1.226785e+00 6.647677e-01 1.280162e+00 -1.093644e+00 -9.283679e-01 4.471132e-01 -1.472704e-01 -6.672409e-01 3.024046e-01 -1.171092e+00 -3.959962e+00 -2.852281e+00 -1.473532e+00 -8.956641e-02 -4.138508e-01 3.426524e+00 8.614741e-02 -3.011482e+00 -1.077747e+00 4.807995e-01 4.727766e-01 2.433926e+00 8.902185e-01 -4.294185e+00 -3.723301e+00 -2.616227e+00 -2.398058e+00 -4.178243e+00 -1.936650e+00 1.072333e+00 2.106613e+00 3.910642e-01 1.355150e+00 -5.655373e+00 -2.852992e+00 3.006473e-01 2.501954e+00 2.095698e+00 -3.407380e+00 -1.943880e+00 -1.719786e+00 -4.422841e-01 1.265341e+00 3.418815e-02 1.553594e+00 2.621737e+00 -9.694629e-01 1.466729e+00 6.105171e+00 3.439887e+00 1.169982e+00 1.343766e+00 2.480862e+00 1.705634e+00 7.335153e-01 2.272327e+00 3.221949e+00 4.241163e+00 7.450065e-01 -3.508826e+00 6.297147e-01 4.645825e-01 1.739667e+00 -8.968470e-01 -1.907963e+00 -1.763331e+00 4.176986e-02 2.757273e+00 4.143514e+00 2.969022e+00 3.818142e+00 -2.662666e-01 -1.208936e+00 1.179202e+00 4.820776e-01 4.645533e-01 2.025425e+00 5.738730e-01 -1.795299e+00 4.326786e+00 2.552336e+00 -2.664930e+00 2.586451e-01 2.725351e+00 -1.505387e+00 -4.031646e+00 -2.889951e+00 -9.737171e-01 -3.129518e-01 -1.781301e+00 1.092810e+00 5.087914e+00 3.368237e+00 -9.997718e-01 -4.586434e+00 -5.059972e+00 -1.310447e+00 7.759449e-01 
64 1217  8.824512130390305629e+02 0 0 1.268102e+00 7.929617e-02 -5.446709e-01 -1.000067e+00 4.508570e-01 -7.440634e-01 -4.231331e-01 -3.160846e+00 -1.801510e+00 -8.742392e-01 -2.141739e+00 -1.144122e+00 1.136152e+00 2.766661e+00 4.105588e+00 2.575240e+00 1.103909e-01 -3.607117e-01 -6.746707e-01 -1.448318e+00 2.630819e+00 6.361900e+00 -4.556560e+00 -1.770620e+00 6.606602e-01 8.370201e-01 2.559829e+00 1.409818e+00 1.977644e+00 -2.063434e+00 -7.723743e-01 -5.260757e-02 -4.522819e-01 1.969546e+00 -2.994643e-01 2.161789e-02 3.253698e-01 1.005643e+00 2.194039e+00 -1.995876e+00 -3.967967e+00 -3.108878e+00 -4.423160e+00 -5.120293e+00 -3.196023e-01 1.342551e+00 7.693506e-01 -1.841529e+00 -2.904606e+00 -3.743618e+00 -2.814034e+00 -3.420459e-01 1.971701e-01 1.480211e+00 2.040909e+00 4.695930e-02 -1.886478e-01 1.179423e+00 6.278552e-01 -4.578552e-01 2.132627e-01 -2.942517e+00 -4.055561e+00 -2.221490e+00 -8.891852e-01 -1.219755e+00 -3.743417e-01 3.014843e+00 -1.040605e-01 -2.324956e+00 6.511360e-01 2.012162e-03 1.082481e+00 1.499018e+00 1.103807e+00 -2.679012e+00 -4.047264e+00 -1.288131e+00 -2.418964e+00 -4.615459e+00 -1.099758e+00 1.263307e+00 3.032285e+00 6.245922e-01 1.524367e+00 -5.530203e+00 -2.322581e+00 9.079765e-01 1.800894e+00 2.527280e+00 -2.999304e+00 -1.457193e+00 -1.932183e+00 -1.043221e+00 1.185902e+00 4.715072e-01 1.095611e+00 1.824989e+00 -6.377698e-01 2.252720e+00 5.219770e+00 2.409731e+00 1.736199e+00 1.959818e+00 3.906078e+00 2.292233e+00 1.478023e+00 2.748116e+00 3.613807e+00 4.863124e+00 2.161689e-02 -2.232306e+00 6.659861e-01 1.695388e+00 1.246975e+00 -1.473586e-01 -1.349551e+00 -3.920345e-01 7.124606e-01 3.592002e+00 4.719790e+00 2.761051e+00 1.999128e+00 9.049102e-01 -1.135979e+00 -1.488981e-01 5.490229e-01 4.386501e-01 1.432234e+00 9.174191e-01 -1.471883e+00 3.349561e+00 1.975273e+00 -1.211495e+00 3.690887e-01 2.694550e+00 -1.055911e+00 -4.501505e+00 -1.803331e+00 -9.774694e-01 -2.254450e+00 -2.353103e+00 1.780877e+00 4.237907e+00 3.051153e+00 -1.551375e+00 -4.706127e+00 -5.390867e+00 -8.730307e-01 8.008244e-01 
